http://www.tri-cityherald.com/news/local/article153344574.html,data/2017-05-30T18:36:08Z,Autocode-Test:Breach:Misuse:PHIDBR2018:,Robert-Topper,2017-05-30T18_36_08Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://newarkadvertiser.co.uk/news/2017/05/26/memory-stick-led-to-stolen-computer,data/2017-05-30T18:52:36Z,Autocode-Test:Breach:Physical:,swidup,2017-05-30T18_52_36Z,,Breach,,Breach:Error,,Breach:Error:PHIDBR2018:,,Breach:Hacking,,Breach:Hacking:Malware,,Breach:Malware,,Breach:Misuse,,Outage,,Malware,,Hacking,,DOS,,Breach:Physical,,Breach:pinboardimport:,,Breach:Social
http://globalnews.ca/news/2495386/manitoba-victim-services-discloses-confidential-information-to-wrong-person/,data/2016-02-05T18:35:24Z,Breach:Error:,ama0990,2016-02-05T18_35_24Z,,,,2014-09-10T21_29_29Z,,,,2015-04-29T21_32_30Z,,,,,,2014-12-22T22_07_48Z,,,,,,,,,,,,2014-06-19T21_11_08Z,,
http://www.courthousenews.com/2016/02/03/nbc-news-station-sued-over-penis-shot.htm,data/2016-02-03T23:03:07Z,Breach:Error:,Robert-Topper,2016-02-03T23_03_07Z,,,,2014-09-10T18_24_01Z,,,,2015-04-22T23_45_27Z,,,,,,2014-12-22T22_06_35Z,,,,,,,,,,,,2014-06-19T21_11_07Z,,
http://www.databreaches.net/ie-potential-data-security-breach-at-ntma/,data/2016-02-03T03:19:18Z,Breach:Error:,Spitler,2016-02-03T03_19_18Z,,,,2014-09-10T18_21_17Z,,,,2015-04-21T03_12_08Z,,,,,,2014-12-22T21_39_10Z,,,,,,,,,,,,2014-06-19T21_11_07Z,,
http://www.jdsupra.com/legalnews/aviation-contractor-glides-away-from-29079/,data/2016-01-31T06:20:07Z,Breach:Error:,swidup,2016-01-31T06_20_07Z,,,,2014-09-10T16_22_48Z,,,,2015-04-09T15_55_45Z,,,,,,2014-12-22T08_59_27Z,,,,,,,,,,,,2014-06-19T21_11_07Z,,
http://www.databreaches.net/u-british-columbia-statement-re-foi-privacy-breach/,data/2016-01-29T20:49:41Z,Breach:Error:,Robert-Topper,2016-01-29T20_49_41Z,,,,2014-08-29T12_56_21Z,,,,2015-03-28T14_12_16Z,,,,,,2014-12-19T17_39_42Z,,,,,,,,,,,,2014-06-19T21_11_06Z,,
http://ddd.hcn.org/articles/grand-canyon-national-parks-15-year-failure-to-address-its-systemic-sexual-harassment-problems,data/2016-01-29T19:03:40Z,Breach:Error:,Spitler,2016-01-29T19_03_40Z,,,,2014-08-29T11_36_02Z,,,,2015-03-24T17_24_33Z,,,,,,2014-12-19T01_34_03Z,,,,,,,,,,,,2014-06-19T21_11_06Z,,
http://www.theregister.co.uk/2016/01/29/home_office_admits_losing_completed_vetting_forms/,data/2016-01-29T18:49:37Z,Breach:Error:,gdbassett,2016-01-29T18_49_37Z,,,,2014-08-28T19_46_29Z,,,,2015-03-17T18_15_33Z,,,,,,2014-12-18T18_51_35Z,,,,,,,,,,,,2014-06-19T21_11_04Z,,
http://www.databreaches.net/ministry-of-education-failed-to-protect-personal-information-involving-missing-portable-hard-drive/,data/2016-01-29T18:13:38Z,Breach:Error:,gdbassett,2016-01-29T18_13_38Z,,,,2014-08-28T19_46_04Z,,,,2015-02-18T23_05_59Z,,,,,,2014-12-18T18_06_17Z,,,,,,,,,,,,2014-06-19T21_11_04Z,,
http://www.databreaches.net/ca-rbc-sends-wrong-rrsp-info-including-names-and-sins-to-approximately-500-customers/,data/2016-01-29T18:12:43Z,Breach:Error:,Robert-Topper,2016-01-29T18_12_43Z,,,,2014-08-28T18_44_38Z,,,,2014-12-30T00_28_33Z,,,,,,2014-12-18T18_04_11Z,,,,,,,,,,,,2014-06-19T21_11_04Z,,
http://www.databreaches.net/documents-with-social-security-numbers-found-in-albuquerque-dumpster/,data/2016-01-27T14:19:35Z,Breach:Error:,Spitler,2016-01-27T14_19_35Z,,,,2014-08-26T23_23_24Z,,,,2014-12-27T18_26_20Z,,,,,,2014-12-17T23_28_45Z,,,,,,,,,,,,2014-06-19T21_11_03Z,,
http://www.databreaches.net/uk-brentwood-c2c-rail-users-have-personal-information-shared-with-over-500-people-after-mistake/,data/2016-01-26T16:38:00Z,Breach:Error:,Spitler,2016-01-26T16_38_00Z,,,,2014-08-25T22_19_47Z,,,,2014-12-23T04_25_31Z,,,,,,2014-12-17T18_15_57Z,,,,,,,,,,,,2014-06-19T21_11_03Z,,
http://www.databreaches.net/san-diego-county-employees-details-erroneously-sent-to-wells-fargo/,data/2016-01-22T20:05:53Z,Breach:Error:,gdbassett,2016-01-22T20_05_53Z,,,,2014-08-25T22_14_24Z,,,,2014-12-22T21_37_07Z,,,,,,2014-12-16T21_33_07Z,,,,,,,,,,,,2014-06-19T21_11_03Z,,
http://www.news9.com/story/30995309/personal-information-found-on-discarded-crest-foods-job-applications,data/2016-01-19T22:47:10Z,Breach:Error:,Robert-Topper,2016-01-19T22_47_10Z,,,,2014-08-14T16_15_34Z,,,,2014-12-19T22_34_27Z,,,,,,2014-12-15T18_32_11Z,,,,,,,,,,,,2014-06-19T21_11_02Z,,
http://www.databreaches.net/ca-western-university-students-personal-information-published-online/,data/2016-01-17T06:16:58Z,Breach:Error:,swidup,2016-01-17T06_16_58Z,,,,2014-08-13T16_34_38Z,,,,2014-12-19T01_56_55Z,,,,,,2014-12-12T15_56_59Z,,,,,,,,,,,,2014-06-19T21_11_02Z,,
http://www.databreaches.net/personal-information-of-some-who-sought-employment-through-berks-beyond-employment-services-found-in-recycling-center/,data/2016-01-17T06:15:37Z,Breach:Error:,dhylender,2016-01-17T06_15_37Z,,,,2014-08-13T16_31_00Z,,,,2014-12-19T01_35_24Z,,,,,,2014-12-12T00_44_05Z,,,,,,,,,,,,2014-06-19T21_11_02Z,,
http://www.timesofisrael.com/garbage-truck-driver-finds-top-secret-navy-docs/,data/2016-01-15T01:46:58Z,Breach:Error:,dhylender,2016-01-15T01_46_58Z,,,,2014-08-12T00_53_29Z,,,,2014-12-18T03_10_01Z,,,,,,2014-12-12T00_22_11Z,,,,,,,,,,,,2014-06-19T21_11_01Z,,
http://www.scottishlegal.com/2016/01/13/bungling-aberdeen-finance-boss-censured-by-standards-commission-over-private-info-leak/,data/2016-01-14T03:20:28Z,Breach:Error:,swidup,2016-01-14T03_20_28Z,,,,2014-08-11T19_48_01Z,,,,2014-12-17T23_45_44Z,,,,,,2014-12-12T00_02_40Z,,,,,,,,,,,,2014-06-19T21_11_01Z,,
https://translate.google.com/translate?sl=auto&tl=en&js=y&prev=_t&hl=en&ie=UTF-8&u=http%3A%2F%2Fregionalgoslar.de%2Fdaten-panne-beim-landkreis-akten-landeten-im-altpapier%2F&edit-text=,data/2016-01-14T01:04:08Z,Breach:Error:,ama0990,2016-01-14T01_04_08Z,,,,2014-08-04T22_51_36Z,,,,2014-12-16T18_30_04Z,,,,,,2014-12-11T23_55_39Z,,,,,,,,,,,,2014-06-19T21_11_01Z,,
http://www.databreaches.net/massachusetts-sues-lawyer-realtor-for-alleged-violations-of-data-storage-records-disposal-and-security-breach-laws/,data/2016-01-10T20:55:53Z,Breach:Error:,swidup,2016-01-10T20_55_53Z,,,,2014-07-31T18_50_00Z,,,,2014-12-15T18_27_21Z,,,,,,2014-12-11T23_53_04Z,,,,,,,,,,,,2014-06-19T21_11_00Z,,
http://www.stuff.co.nz/national/75689173/problem-gamblers-privacy-breached-when-list-tossed-in-footpath-bin,data/2016-01-09T06:48:27Z,Breach:Error:,swidup,2016-01-09T06_48_27Z,,,,2014-07-27T22_19_27Z,,,,2014-12-15T18_24_22Z,,,,,,2014-12-11T23_22_25Z,,,,,,,,,,,,2014-06-19T21_11_00Z,,
http://www.databreaches.net/ftc-e-mail-gaffe-reveals-600-attendees-email-addresses-before-privacy-conference/,data/2016-01-09T02:21:57Z,Breach:Error:,Robert-Topper,2016-01-09T02_21_57Z,,,,2014-07-27T22_17_54Z,,,,2014-12-15T18_03_37Z,,,,,,2014-12-11T21_37_18Z,,,,,,,,,,,,2014-06-19T21_10_59Z,,
http://www.dispatch.com/content/stories/local/2016/01/08/personal-info-of-60-in-records-given-out.html,data/2016-01-09T01:51:35Z,Breach:Error:,ama0990,2016-01-09T01_51_35Z,,,,2014-07-26T06_40_16Z,,,,2014-12-15T17_33_39Z,,,,,,2014-12-11T18_07_00Z,,,,,,,,,,,,2014-06-19T21_10_58Z,,
http://www.theglobeandmail.com/news/national/military-investigating-alleged-security-breach-at-intelligence-centre/article28017495/,data/2016-01-06T02:34:34Z,Breach:Error:,ama0990,2016-01-06T02_34_34Z,,,,2014-07-21T20_05_06Z,,,,2014-12-15T17_28_31Z,,,,,,2014-12-11T17_43_16Z,,,,,,,,,,,,2014-06-19T21_10_52Z,,
http://www.databreaches.net/southern-new-hampshire-u-still-investigating-database-leak-exposing-over-140000-records/,data/2016-01-06T01:48:00Z,Breach:Error:,Robert-Topper,2016-01-06T01_48_00Z,,,,2014-07-21T19_53_21Z,,,,2014-12-15T16_12_47Z,,,,,,2014-12-11T17_36_04Z,,,,,,,,,,,,2014-06-19T21_10_52Z,,
http://oag.ca.gov/system/files/Vacaville%20Housing%20Authority%20-%20Notice%20of%20Data%20Event_0.pdf,data/2015-12-29T21:29:16Z,Breach:Error:,Robert-Topper,2015-12-29T21_29_16Z,,,,2014-07-16T22_03_55Z,,,,2014-12-15T16_10_40Z,,,,,,2014-12-10T23_03_28Z,,,,,,,,,,,,2014-06-19T21_10_52Z,,
http://www.databreaches.net/despite-warnings-earlier-this-year-tens-of-thousands-of-databases-continue-to-leak/,data/2015-12-15T01:01:54Z,Breach:Error:,swidup,2015-12-15T01_01_54Z,,,,2014-07-16T21_06_04Z,,,,2014-12-13T07_58_23Z,,,,,,2014-12-08T23_53_54Z,,,,,,,,,,,,2014-06-19T21_10_51Z,,
http://www.databreaches.net/massachusetts-rmv-reports-accidental-loss-of-personal-information-of-120-people/,data/2015-12-09T19:43:22Z,Breach:Error:,ama0990,2015-12-09T19_43_22Z,,,,2014-07-16T21_05_17Z,,,,2014-12-12T19_27_12Z,,,,,,2014-12-08T23_03_04Z,,,,,,,,,,,,2014-06-19T21_10_50Z,,
http://www.databreaches.net/fan-networks-including-mlb-leaked-fans-personal-details-researcher/,data/2015-12-07T19:37:24Z,Breach:Error:,kjessen,2015-12-07T19_37_24Z,,,,2014-07-16T21_02_58Z,,,,2014-12-12T19_26_25Z,,,,,,2014-12-08T22_52_42Z,,,,,,,,,,,,2014-06-19T21_10_49Z,,
http://www.databreaches.net/okhello-is-not-ok-theyre-leaking-user-data/,data/2015-12-06T21:18:09Z,Breach:Error:,ama0990,2015-12-06T21_18_09Z,,,,2014-07-16T21_02_12Z,,,,2014-12-12T19_21_22Z,,,,,,2014-12-08T22_15_04Z,,,,,,,,,,,,2014-06-19T21_10_49Z,,
http://www.zdnet.com/article/oaic-accepts-telechoices-response-to-shipping-container-data-breach/,data/2015-11-24T19:26:56Z,Breach:Error:,ama0990,2015-11-24T19_26_56Z,,,,2014-07-14T22_58_06Z,,,,2014-12-12T15_38_31Z,,,,,,2014-12-08T21_45_55Z,,,,,,,,,,,,2014-06-19T21_10_49Z,,
http://www.smh.com.au/nsw/martin-taupau-email-mixup-highlights-legal-risks-of-forwarding-misdirected-message-20151030-gkn7vk.html,data/2015-11-24T19:14:53Z,Breach:Error:,Robert-Topper,2015-11-24T19_14_53Z,,,,2014-07-14T22_14_38Z,,,,2014-12-11T18_49_42Z,,,,,,2014-12-08T21_41_42Z,,,,,,,,,,,,2014-06-19T21_10_48Z,,
http://www.scmagazine.com/utah-student-information-compromised-over-six-year-period/article/452046/,data/2015-11-24T17:27:27Z,Breach:Error:,Spitler,2015-11-24T17_27_27Z,,,,2014-07-10T01_06_29Z,,,,2014-12-10T19_37_50Z,,,,,,2014-12-08T21_36_09Z,,,,,,,,,,,,2014-06-19T21_10_47Z,,
http://www.11alive.com/story/news/education/2015/11/20/dekalb-county-teachers-personal-information-exposed/76146748/,data/2015-11-23T05:22:36Z,Breach:Error:,ama0990,2015-11-23T05_22_36Z,,,,2014-07-09T16_07_12Z,,,,2014-12-09T00_29_41Z,,,,,,2014-12-08T21_22_52Z,,,,,,,,,,,,2014-06-19T21_10_11Z,,
http://news.softpedia.com/news/xfinity-wifi-networks-disclose-user-s-real-name-and-home-address-496526.shtml,data/2015-11-23T05:03:48Z,Breach:Error:,swidup,2015-11-23T05_03_48Z,,,,2014-07-04T01_47_11Z,,,,2014-12-08T22_28_45Z,,,,,,2014-12-08T20_41_22Z,,,,,,,,,,,,2014-06-19T21_10_05Z,,
http://www.databreaches.net/uk-ifa-pulls-clients-from-ascentric-after-terrible-data-breach/,data/2015-11-20T23:03:23Z,Breach:Error:,Spitler,2015-11-20T23_03_23Z,,,,2014-06-20T13_45_38Z,,,,2014-12-08T22_21_26Z,,,,,,2014-12-08T19_27_10Z,,,,,,,,,,,,2014-06-19T21_10_04Z,,
http://www.databreaches.net/w-w-grainger-issues-password-reset-for-users-of-their-mobile-app/,data/2015-11-20T17:40:16Z,Breach:Error:,Robert-Topper,2015-11-20T17_40_16Z,,,,2014-06-17T03_10_55Z,,,,2014-12-08T21_43_54Z,,,,,,2014-12-04T16_55_52Z,,,,,,,,,,,,2014-06-19T21_10_04Z,,
http://www.smh.com.au/digital-life/consumer-security/taxpayer-records-exposed-by-serious-ato-mygov-security-flaw-20151117-gl1kex.html,data/2015-11-19T03:26:49Z,Breach:Error:,ama0990,2015-11-19T03_26_49Z,,,,2014-05-29T17_12_23Z,,,,2014-12-08T19_21_43Z,,,,,,2014-12-04T16_55_04Z,,,,,,,,,,,,2014-06-19T21_10_03Z,,
http://www.databreaches.net/fl-audit-finds-tampa-put-city-workers-at-risk-of-id-theft/,data/2015-11-18T16:23:04Z,Breach:Error:,ama0990,2015-11-18T16_23_04Z,,,,2014-05-23T03_05_17Z,,,,2014-12-08T19_18_07Z,,,,,,2014-12-04T00_32_25Z,,,,,,,,,,,,2014-06-19T21_10_03Z,,
http://blog.23andme.com/23andme-and-you/update-from-23andme/,data/2015-11-18T00:06:31Z,Breach:Error:,swidup,2015-11-18T00_06_31Z,,,,2014-05-23T00_52_19Z,,,,2014-12-04T01_10_37Z,,,,,,2014-12-04T00_20_04Z,,,,,,,,,,,,2014-06-19T21_10_02Z,,
http://www.ftadviser.com/2015/11/13/ifa-industry/companies-and-people/nutmeg-customers-caught-in-data-breach-2828iUVYWn3qVQzct1nSrJ/article.html,data/2015-11-15T05:05:27Z,Breach:Error:,ama0990,2015-11-15T05_05_27Z,,,,2014-05-08T20_56_55Z,,,,2014-12-04T01_07_43Z,,,,,,2014-12-03T23_23_19Z,,,,,,,,,,,,2014-06-19T21_10_01Z,,
http://www.infosecurity-magazine.com/news/irish-civil-servants-privacy/,data/2015-11-13T01:51:15Z,Breach:Error:,dhylender,2015-11-13T01_51_15Z,,,,2014-04-29T16_45_01Z,,,,2014-12-03T21_55_15Z,,,,,,2014-12-03T23_13_01Z,,,,,,,,,,,,2014-06-19T21_10_00Z,,
https://www.rt.com/news/321640-leaked-russian-nuclear-torpedo/,data/2015-11-12T20:33:29Z,Breach:Error:,ama0990,2015-11-12T20_33_29Z,,,,2014-04-25T22_41_22Z,,,,2014-12-02T19_38_55Z,,,,,,2014-12-02T19_59_47Z,,,,,,,,,,,,2014-06-19T21_10_00Z,,
http://www.worthingherald.co.uk/news/local/council-apologises-after-data-protection-breach-1-7046170,data/2015-11-05T19:36:20Z,Breach:Error:,Robert-Topper,2015-11-05T19_36_20Z,,,,2014-04-25T22_28_59Z,,,,2014-11-27T21_04_08Z,,,,,,2014-12-02T17_41_54Z,,,,,,,,,,,,2014-06-19T21_10_00Z,,
https://translate.google.com/translate?sl=auto&tl=en&js=y&prev=_t&hl=en&ie=UTF-8&u=http%3A%2F%2Fwww.autobild.de%2Fartikel%2Fadac-mitgliederdaten-im-internet-7106293.html&edit-text=,data/2015-11-05T00:26:10Z,Breach:Error:,Robert-Topper,2015-11-05T00_26_10Z,,,,2014-04-25T22_26_21Z,,,,2014-11-24T15_56_29Z,,,,,,2014-12-02T03_34_45Z,,,,,,,,,,,,2014-06-19T21_09_59Z,,
http://www.heraldsun.com.au/sport/afl/teams/essendon/essendon-privacy-lapse-as-personal-contact-information-of-prominent-members-is-sent-via-email/news-story/29719b7e9f5977b32db96007c8e34454,data/2015-11-04T18:45:49Z,Breach:Error:,Robert-Topper,2015-11-04T18_45_49Z,,,,2014-04-25T22_25_20Z,,,,2014-11-22T03_29_27Z,,,,,,2014-11-26T04_20_19Z,,,,,,,,,,,,2014-06-19T21_09_58Z,,
http://www.scmagazine.com/email-incident-affects-9400-schwab-retirement-plan-services-participants/article/444729/,data/2015-10-22T03:39:13Z,Breach:Error:,swidup,2015-10-22T03_39_13Z,,,,2014-04-23T00_57_40Z,,,,2014-11-22T03_27_10Z,,,,,,2014-11-24T19_52_13Z,,,,,,,,,,,,2014-06-19T21_09_58Z,,
http://www.independent.ie/irish-news/water/irish-water-crisis/new-training-for-irish-water-staff-after-data-breach-34123711.html,data/2015-10-21T04:36:33Z,Breach:Error:,swidup,2015-10-21T04_36_33Z,,,,2014-04-22T20_06_56Z,,,,2014-11-18T23_34_01Z,,,,,,2014-11-24T16_47_08Z,,,,,,,,,,,,2014-06-19T21_09_56Z,,
http://www.telecompaper.com/news/auditel-suspends-publication-of-viewing-figures-after-leak--1107967,data/2015-10-21T04:35:46Z,Breach:Error:,swidup,2015-10-21T04_35_46Z,,,,2014-04-17T23_25_29Z,,,,2014-11-18T23_17_12Z,,,,,,2014-11-21T21_46_13Z,,,,,,,,,,,,2014-06-19T21_09_55Z,,
http://www.foxsports.com/mlb/story/oakland-a-s-executive-billy-beane-among-top-east-bay-water-users-101615,data/2015-10-18T21:05:13Z,Breach:Error:,swidup,2015-10-18T21_05_13Z,,,,2014-04-11T13_53_57Z,,,,2014-11-18T19_02_16Z,,,,,,2014-11-21T21_43_51Z,,,,,,,,,,,,2014-06-19T21_09_54Z,,
http://gawker.com/uber-data-breach-exposes-licenses-and-irs-documents-for-1736336324,data/2015-10-14T03:57:19Z,Breach:Error:,swidup,2015-10-14T03_57_19Z,,,,2014-04-10T14_37_49Z,,,,2014-11-16T20_45_42Z,,,,,,2014-11-19T04_12_44Z,,,,,,,,,,,,2014-06-19T21_09_54Z,,
http://www.theregister.co.uk/2015/10/12/cryptome_in_data_leak_spat/,data/2015-10-13T23:45:35Z,Breach:Error:,swidup,2015-10-13T23_45_35Z,,,,2014-03-28T16_27_05Z,,,,2014-11-15T05_34_32Z,,,,,,2014-11-18T23_44_02Z,,,,,,,,,,,,2014-06-19T21_09_53Z,,
http://www.fox2detroit.com/news/local-news/28715404-story,data/2015-10-04T05:20:57Z,Breach:Error:,swidup,2015-10-04T05_20_57Z,,,,2014-03-25T04_31_55Z,,,,2014-11-15T05_30_15Z,,,,,,2014-11-18T19_04_32Z,,,,,,,,,,,,2014-06-19T21_09_52Z,,
http://www.cbc.ca/news/canada/british-columbia/virk-data-education-1.3238851,data/2015-09-22T20:50:37Z,Breach:Error:,swidup,2015-09-22T20_50_37Z,,,,2014-03-25T00_25_25Z,,,,2014-11-15T05_29_43Z,,,,,,2014-11-17T20_01_09Z,,,,,,,,,,,,2014-06-19T21_09_52Z,,
http://arstechnica.com/security/2015/09/in-blunder-threatening-windows-users-d-link-publishes-code-signing-key/,data/2015-09-22T20:17:36Z,Breach:Error:,swidup,2015-09-22T20_17_36Z,,,,2014-03-24T23_41_33Z,,,,2014-11-14T15_20_04Z,,,,,,2014-11-17T19_57_06Z,,,,,,,,,,,,2014-06-19T21_09_51Z,,
http://www.koat.com/news/cnm-student-information-possibly-compromised/35340518,data/2015-09-18T22:43:29Z,Breach:Error:,swidup,2015-09-18T22_43_29Z,,,,2014-03-20T18_22_50Z,,,,2014-11-14T01_08_42Z,,,,,,2014-11-17T03_11_24Z,,,,,,,,,,,,2014-06-19T21_09_50Z,,
http://www.abc.net.au/news/2015-09-17/personal-information-of-mr-fluffy-affected-homeowners-leaked/6782782,data/2015-09-17T21:31:18Z,Breach:Error:,ama0990,2015-09-17T21_31_18Z,,,,2014-03-15T02_05_37Z,,,,2014-11-12T19_18_11Z,,,,,,2014-11-14T22_37_58Z,,,,,,,,,,,,2014-06-19T21_09_50Z,,
http://www.cbs12.com/news/top-stories/stories/vid_29333.shtml,data/2015-09-17T19:32:00Z,Breach:Error:,swidup,2015-09-17T19_32_00Z,,,,2014-03-13T00_09_22Z,,,,2014-11-12T03_22_52Z,,,,,,2014-11-14T15_35_50Z,,,,,,,,,,,,2014-06-19T21_09_49Z,,
http://www.stourbridgenews.co.uk/news/13656294.Kinver_headteacher_apologises_after_confidential_pupil_documents_found_in_field/,data/2015-09-11T01:22:24Z,Breach:Error:,swidup,2015-09-11T01_22_24Z,,,,2014-03-12T23_03_39Z,,,,2014-11-11T19_25_04Z,,,,,,2014-11-14T01_08_08Z,,,,,,,,,,,,2014-06-19T21_09_49Z,,
http://www.irishtimes.com/business/ptsb-emails-customer-account-numbers-to-third-party-1.2340708,data/2015-09-08T18:14:34Z,Breach:Error:,swidup,2015-09-08T18_14_34Z,,,,2014-03-12T22_30_13Z,,,,2014-11-11T19_23_57Z,,,,,,2014-11-14T00_35_50Z,,,,,,,,,,,,2014-06-19T21_09_49Z,,
http://www.wired.co.uk/news/archive/2015-09/02/whsmith-data-breach-customer-emails,data/2015-09-03T17:15:47Z,Breach:Error:,swidup,2015-09-03T17_15_47Z,,,,2014-03-06T19_14_26Z,,,,2014-11-10T18_54_08Z,,,,,,2014-11-14T00_15_02Z,,,,,,,,,,,,2014-06-19T21_09_48Z,,
http://www.jdsupra.com/legalnews/state-law-claim-for-invasion-of-privacy-67683/,data/2015-09-01T20:35:10Z,Breach:Error:,swidup,2015-09-01T20_35_10Z,,,,2014-03-05T21_17_33Z,,,,2014-11-10T17_42_51Z,,,,,,2014-11-13T23_39_47Z,,,,,,,,,,,,2014-06-19T21_09_48Z,,
http://www.startribune.com/state-blames-web-portal-for-driver-s-license-data-breach/323449691/,data/2015-08-31T17:16:08Z,Breach:Error:,swidup,2015-08-31T17_16_08Z,,,,2014-03-04T23_53_07Z,,,,2014-11-10T17_40_08Z,,,,,,2014-11-13T22_57_17Z,,,,,,,,,,,,2014-06-19T21_09_47Z,,
http://www.indiatimes.com/news/india/ola-cabs-accidentally-reveals-customer-data-to-chennai-girl-and-doesnt-care-244697.html,data/2015-08-30T18:26:50Z,Breach:Error:,swidup,2015-08-30T18_26_50Z,,,,2014-03-04T18_11_17Z,,,,2014-11-10T03_03_22Z,,,,,,2014-11-12T18_25_26Z,,,,,,,,,,,,2014-06-19T21_09_46Z,,
http://www.idahostatesman.com/2015/08/28/3958975_student-data-breach-reported-by.html?rh=1,data/2015-08-28T14:35:54Z,Breach:Error:,swidup,2015-08-28T14_35_54Z,,,,2014-02-19T02_57_26Z,,,,2014-11-07T15_38_45Z,,,,,,2014-11-12T04_31_52Z,,,,,,,,,,,,2014-06-19T21_09_46Z,,
http://www.cbc.ca/news/canada/saskatchewan/saskatoon-health-region-reviewing-privacy-policy-after-bowden-breach-1.3196067,data/2015-08-24T17:33:42Z,Breach:Error:,swidup,2015-08-24T17_33_42Z,,,,2014-02-14T15_28_10Z,,,,2014-11-07T15_27_01Z,,,,,,2014-11-10T17_46_51Z,,,,,,,,,,,,2014-06-19T21_09_46Z,,
http://www.bbc.com/news/uk-england-cornwall-34027172,data/2015-08-24T16:24:16Z,Breach:Error:,swidup,2015-08-24T16_24_16Z,,,,2014-02-14T15_24_06Z,,,,2014-11-05T23_57_02Z,,,,,,2014-11-07T16_06_58Z,,,,,,,,,,,,2014-06-19T21_09_45Z,,
https://www.transportxtra.com/magazines/parking_review/news/?ID=46205,data/2015-08-18T17:33:31Z,Breach:Error:,swidup,2015-08-18T17_33_31Z,,,,2014-02-12T21_37_37Z,,,,2014-11-04T00_26_41Z,,,,,,2014-11-07T16_01_32Z,,,,,,,,,,,,2014-06-19T21_09_44Z,,
http://www.recruiter.co.uk/news/2015/08/security-breach-gives-access-to-unknown-number-of-peoples-cvs/,data/2015-08-17T23:04:05Z,Breach:Error:,swidup,2015-08-17T23_04_05Z,,,,2014-02-06T20_56_28Z,,,,2014-11-03T17_33_21Z,,,,,,2014-11-07T01_17_08Z,,,,,,,,,,,,2014-06-19T21_09_44Z,,
http://www.stuff.co.nz/national/71078658/bankrupt-mogul-markus-blum-tries-to-disclose-bank-customers-private-info,data/2015-08-17T18:25:54Z,Breach:Error:,swidup,2015-08-17T18_25_54Z,,,,2014-01-30T02_32_08Z,,,,2014-10-31T23_00_57Z,,,,,,2014-11-05T17_51_38Z,,,,,,,,,,,,2014-06-19T21_09_38Z,,
http://www.washingtontimes.com/news/2015/aug/15/agency-says-data-of-1000-illinois-prison-employees/,data/2015-08-17T17:19:01Z,Breach:Error:,swidup,2015-08-17T17_19_01Z,,,,2014-01-28T20_02_35Z,,,,2014-10-31T22_56_33Z,,,,,,2014-11-05T17_47_23Z,,,,,,,,,,,,2014-06-19T21_09_37Z,,
http://www.al.com/news/mobile/index.ssf/2015/08/80_university_of_south_alabama.html,data/2015-08-11T18:12:40Z,Breach:Error:,swidup,2015-08-11T18_12_40Z,,,,2014-01-25T06_10_27Z,,,,2014-10-31T21_38_22Z,,,,,,2014-11-05T00_29_18Z,,,,,,,,,,,,2014-06-19T21_09_37Z,,
http://www.databreaches.net/tx-irs-employee-loses-flash-drive-with-11000-katy-independent-school-district-employees-ssn/,data/2015-08-09T07:30:50Z,Breach:Error:,swidup,2015-08-09T07_30_50Z,,,,,,,,2014-10-31T16_31_00Z,,,,,,2014-11-05T00_27_55Z,,,,,,,,,,,,2014-06-19T21_09_36Z,,
http://richmondfreepress.com/news/2015/aug/05/confidentiality-breach-teachers-file-contains-pers/,data/2015-08-06T17:35:04Z,Breach:Error:,swidup,2015-08-06T17_35_04Z,,,,,,,,2014-10-31T16_29_11Z,,,,,,2014-11-04T00_31_44Z,,,,,,,,,,,,2014-06-19T21_09_36Z,,
http://www.databreaches.net/credit-union-email-gaffe-exposes-employee-information/,data/2015-07-30T18:45:49Z,Breach:Error:,swidup,2015-07-30T18_45_49Z,,,,,,,,2014-10-31T16_25_42Z,,,,,,2014-11-03T19_24_17Z,,,,,,,,,,,,2014-06-19T21_09_35Z,,
http://www.databreaches.net/ny-personal-documents-found-in-norwich-dumpster/,data/2015-07-27T21:32:10Z,Breach:Error:,swidup,2015-07-27T21_32_10Z,,,,,,,,2014-10-31T15_06_33Z,,,,,,2014-11-03T18_31_14Z,,,,,,,,,,,,2014-06-19T21_09_35Z,,
http://www.bloomberg.com/news/articles/2015-07-24/fed-accidentally-released-confidential-staff-projections,data/2015-07-24T18:15:04Z,Breach:Error:,swidup,2015-07-24T18_15_04Z,,,,,,,,2014-10-31T14_57_08Z,,,,,,2014-11-03T18_15_05Z,,,,,,,,,,,,2014-06-19T21_09_33Z,,
http://www.smh.com.au/federal-politics/political-news/labor-lobbyist-hawker-britton-makes-embarrassing-email-error-20150724-gijzmp.html,data/2015-07-24T18:08:35Z,Breach:Error:,swidup,2015-07-24T18_08_35Z,,,,,,,,2014-10-31T14_23_59Z,,,,,,2014-11-03T17_38_39Z,,,,,,,,,,,,2014-06-19T21_09_31Z,,
http://sputniknews.com/africa/20150722/1024917436.html,data/2015-07-23T00:04:40Z,Breach:Error:,swidup,2015-07-23T00_04_40Z,,,,,,,,2014-10-29T21_19_09Z,,,,,,2014-10-31T22_55_42Z,,,,,,,,,,,,2014-06-19T21_09_31Z,,
